"laptop_ID","Company","Product","TypeName","Inches","ScreenResolution","RamGB","OpSys","Weight","Price_euros","Procesor","TaktGHz","Karta Graficzna","Memory","Memory_type"
"1185","Lenovo","320-15ISK (i3-6006U/4GB/1TB/GeForce","Notebook","15.6","Full HD 1920x1080","4","Windows 10","2.2","468","Intel Core-i3","2","Nvidia GeForce","1024","HDD"
"1186","HP","Stream 14-AX000nv","Notebook","14","1366x768","2","Windows 10","1.44","249","Intel","1.6","Intel HD","32","Flash_Storage"
"1187","MSI","PL60 7RD","Gaming","15.6","IPS Panel Full HD 1920x1080","8","Windows 10","2.2","839","Intel Core-i7","2.7","Nvidia GeForce","1024","HDD"
"1188","HP","250 G5","Notebook","15.6","Full HD 1920x1080","8","Windows 10","1.96","679","Intel Core-i7","2.5","Intel HD","256","SSD"
"1189","HP","ProBook 450","Notebook","15.6","Full HD 1920x1080","16","Windows 10","2.1","1159","Intel Core-i7","1.8","Intel UHD","512","SSD"
"1190","Asus","X553SA-XX021T (N3050/4GB/500GB/W10)","Notebook","15.6","1366x768","4","Windows 10","2.2","369","Intel","1.6","Intel HD","500","HDD"
"1191","Lenovo","V110-15ISK (i5-6200U/4GB/500GB/No","Notebook","15.6","1366x768","4","No OS","2.1","398","Intel Core-i5","2.3","Intel HD","500","HDD"
"1192","Lenovo","IdeaPad 510-15IKB","Notebook","15.6","Full HD 1920x1080","8","No OS","2.2","709","Intel Core-i7","2.7","Nvidia GeForce","1024","HDD"
"1193","Asus","UX410UA-GV097T (i3-7100U/4GB/256GB/FHD/W10)","Notebook","14","Full HD 1920x1080","4","Windows 10","2","769","Intel Core-i3","2.4","Intel HD","256","SSD"
"1194","Lenovo","B51-80 (i7-6500U/4GB/1008GB/FHD/W7)","Notebook","15.6","Full HD 1920x1080","4","Windows 7","2.32","825","Intel Core-i7","2.5","Intel HD","1024","Hybrid"
"1195","Lenovo","IdeaPad Y700-15ISK","Gaming","15.6","IPS Panel Full HD 1920x1080","16","Windows 10","3.31","1305","Intel Core-i7","2.6","Nvidia GeForce","512","SSD"
"1196","MSI","GS60 Ghost","Gaming","15.6","Full HD 1920x1080","16","Windows 10","1.91","2153.37","Intel Core-i7","2.6","Nvidia GeForce","1024","HDD"
"1197","HP","ProBook 450","Notebook","15.6","1366x768","4","Windows 10","2.07","650","Intel Core-i3","2.3","Intel HD","500","HDD"
"1198","Lenovo","ThinkPad X1","2 in 1 Convertible","14","IPS Panel Touchscreen 2560x1440","8","Windows 10","1.36","1637","Intel Core-i5","2.3","Intel HD","256","SSD"
"1199","Lenovo","IdeaPad 310-15IKB","Ultrabook","15.6","Full HD 1920x1080","6","Windows 10","1.54","831","Intel Core-i7","2.7","Nvidia GeForce","256","SSD"
"1200","Dell","Vostro 5568","Notebook","15.6","Full HD 1920x1080","8","Linux","1.98","895.01","Intel Core-i7","2.7","Nvidia GeForce","256","SSD"
"1201","Acer","Aspire 3","Notebook","15.6","1366x768","4","Windows 10","2.1","333","Intel","2","Intel HD","500","HDD"
"1202","HP","Pavilion 15-BC000nv","Notebook","15.6","IPS Panel Full HD 1920x1080","6","Windows 10","2.18","799","Intel Core-i7","2.6","Nvidia GeForce","1024","HDD"
"1203","Asus","Rog GL552VW-DM201T","Gaming","15.6","IPS Panel Full HD 1920x1080","8","Windows 10","2.591","909","Intel Core-i7","2.6","Nvidia GeForce","1024","HDD"
"1204","Dell","Inspiron 5578","2 in 1 Convertible","15.6","Full HD / Touchscreen 1920x1080","16","Windows 10","2.09","1179","Intel Core-i7","2.7","Intel HD","512","SSD"
"1205","Acer","Aspire E5-576G","Notebook","15.6","Full HD 1920x1080","4","Windows 10","2.23","691","Intel Core-i5","2.5","Nvidia GeForce","256","SSD"
"1206","Dell","XPS 13","Ultrabook","13.3","Quad HD+ / Touchscreen 3200x1800","8","Linux","1.23","1099","Intel Core-i5","2.4","Intel HD","256","SSD"
"1207","Acer","Predator G9-793","Gaming","17.3","IPS Panel Full HD 1920x1080","16","Windows 10","4.2","2599","Intel Core-i7","2.8","Nvidia GeForce","1024","HDD"
"1208","Lenovo","Legion Y520-15IKBN","Gaming","15.6","IPS Panel Full HD 1920x1080","8","Windows 10","2.4","819","Intel Core-i5","2.5","Nvidia GeForce","1024","HDD"
"1210","HP","250 G6","Notebook","15.6","1366x768","4","Windows 10","1.86","485","Intel Core-i5","2.5","Intel HD","500","HDD"
"1211","Apple","MacBook 12""","Ultrabook","12","IPS Panel Retina Display 2304x1440","8","Mac OS X","0.92","1163","Intel","1.1","Intel HD","256","Flash_Storage"
"1212","Dell","Inspiron 7378","2 in 1 Convertible","13.3","IPS Panel Full HD / Touchscreen 1920x1080","8","Windows 10","1.6","1199","Intel Core-i5","2.5","Intel HD","256","SSD"
"1213","HP","Pavilion Power","Notebook","15.6","IPS Panel Full HD 1920x1080","12","Windows 10","2.21","1327","Intel Core-i7","2.8","Nvidia GeForce","1024","HDD"
"1214","Lenovo","V110-15ISK (i3-6006U/4GB/1TB/Radeon","Notebook","15.6","1366x768","4","No OS","1.9","368","Intel Core-i3","2","AMD Radeon","1024","HDD"
"1215","Asus","Rog G752VY-GC229T","Gaming","17.3","IPS Panel Full HD 1920x1080","16","Windows 10","4.3","2150","Intel Core-i7","2.6","Nvidia GeForce","1536","Hybrid"
"1216","Acer","Aspire 3","Notebook","15.6","1366x768","4","Linux","2.1","272","Intel","2","Intel HD","1024","HDD"
"1217","MSI","GS73VR 7RF","Gaming","17.3","Full HD 1920x1080","16","Windows 10","2.43","2048.9","Intel Core-i7","2.8","Nvidia GeForce","1024","HDD"
"1218","Dell","Inspiron 5567","Notebook","15.6","1366x768","4","Windows 10","2.3","499","Intel Core-i3","2.0","AMD Radeon","128","SSD"
"1219","Lenovo","IdeaPad 310-15ISK","Notebook","15.6","1366x768","8","No OS","2.2","629","Intel Core-i7","2.5","Nvidia GeForce","500","HDD"
"1220","Dell","Inspiron 5579","2 in 1 Convertible","15.6","Full HD / Touchscreen 1920x1080","16","Windows 10","2","1285","Intel Core-i7","1.8","Intel UHD","512","SSD"
"1221","Dell","XPS 13","Ultrabook","13.3","Quad HD+ / Touchscreen 3200x1800","16","Windows 10","1.2","2680","Intel Core-i7","2.7","Intel HD","512","SSD"
"1222","Asus","FX502VM-DM105T (i7-6700HQ/8GB/1TB/GeForce","Gaming","15.6","Full HD 1920x1080","8","Windows 10","2.2","1169","Intel Core-i7","2.6","Nvidia GeForce","1024","HDD"
"1223","Dell","Inspiron 5567","Notebook","15.6","Full HD 1920x1080","8","Windows 10","2.36","889","Intel Core-i5","2.5","AMD Radeon","256","SSD"
"1224","HP","15-bs025nv (i5-7200U/8GB/256GB/W10)","Notebook","15.6","1366x768","8","Windows 10","1.91","579","Intel Core-i5","2.5","Intel HD","256","SSD"
"1225","Lenovo","IdeaPad 320-15AST","Notebook","15.6","1366x768","4","Windows 10","2.2","299","AMD Series","2.2","AMD Radeon","500","HDD"
"1226","Acer","Aspire E5-774G","Notebook","17.3","1600x900","8","Windows 10","3.3","629","Intel Core-i3","2.0","Nvidia GeForce","1024","HDD"
"1227","Asus","Rog Strix","Gaming","15.6","Full HD 1920x1080","16","Windows 10","2.2","2449","Intel Core-i7","2.8","Nvidia GeForce","1024","HDD"
"1228","Apple","MacBook 12""","Ultrabook","12","IPS Panel Retina Display 2304x1440","8","Mac OS X","0.92","1279","Intel","1.2","Intel HD","512","Flash_Storage"
"1229","Asus","FX502VM-AS73 (i7-7700HQ/16GB/1TB","Notebook","15.6","Full HD 1920x1080","16","Windows 10","2.2","1749","Intel Core-i7","2.8","Nvidia GeForce","1024","HDD"
"1230","MSI","GS73VR Stealth","Gaming","17.3","IPS Panel Full HD 1920x1080","16","Windows 10","2.43","1948.99","Intel Core-i7","2.6","Nvidia GeForce","1024","HDD"
"1231","Dell","Inspiron 7579","2 in 1 Convertible","15.6","IPS Panel Full HD / Touchscreen 1920x1080","8","Windows 10","2.191","999","Intel Core-i5","2.5","Intel HD","256","SSD"
"1232","Asus","ROG Strix","Gaming","17.3","Full HD 1920x1080","16","Windows 10","2.9","1949","Intel Core-i7","2.8","Nvidia GeForce","1024","HDD"
"1233","Acer","C740-C9QX (3205U/2GB/32GB/Chrome","Netbook","11.6","1366x768","2","Chrome OS","1.3","174","Intel","1.5","Intel HD","32","SSD"
"1234","Acer","E5 774G","Notebook","17.3","1600x900","4","Windows 10","3.3","598","Intel Core-i3","2","Nvidia GeForce","1024","HDD"
"1235","Lenovo","IdeaPad 320-17IKB","Notebook","17.3","1600x900","8","No OS","2.8","539","Intel Core-i5","2.5","Intel HD","1024","HDD"
"1236","Lenovo","IdeaPad Y700-15ISK","Gaming","15.6","IPS Panel Full HD 1920x1080","8","Windows 10","2.6","1272","Intel Core-i7","2.6","Nvidia GeForce","1024","HDD"
"1237","Acer","SP714-51 (i7-7Y75/8GB/256GB/FHD/W10)","2 in 1 Convertible","14","IPS Panel Full HD / Touchscreen 1920x1080","8","Windows 10","1.2","1149","Intel Core-i7","1.3","Intel HD","256","SSD"
"1238","Lenovo","Thinkpad T560","Notebook","15.6","IPS Panel Full HD 1920x1080","8","Windows 10","2.3","1529","Intel Core-i7","2.6","Intel HD","256","SSD"
"1239","MSI","GP62MVR 6RF","Gaming","15.6","Full HD 1920x1080","8","Windows 10","2.2","1476.11","Intel Core-i7","2.6","Nvidia GeForce","1024","HDD"
"1240","HP","15-bw009nv (A12-9720P/6GB/1TB/Radeon","Notebook","15.6","Full HD 1920x1080","6","Windows 10","2.1","529","AMD Series","2.7","AMD Radeon","1024","HDD"
"1241","Dell","Latitude E7270","Ultrabook","12.5","Full HD / Touchscreen 1920x1080","8","Windows 7","1.26","1713.37","Intel Core-i5","2.4","Intel HD","256","SSD"
"1242","Dell","Inspiron 5578","2 in 1 Convertible","15","Full HD / Touchscreen 1920x1080","4","Windows 10","2.08","509","Intel Core-i3","2.4","Intel HD","500","HDD"
"1243","Asus","X540SA-RBPDN09 (N3710/4GB/1TB/W10)","Notebook","15.6","1366x768","4","Windows 10","2.65","309","Intel","1.6","Intel HD","1024","HDD"
"1244","Dell","XPS 13","Ultrabook","13.3","Quad HD+ / Touchscreen 3200x1800","8","Windows 10","1.29","1477","Intel Core-i7","2.7","Intel HD","256","SSD"
"1245","Dell","Vostro 3568","Notebook","15.6","1366x768","4","Linux","2.18","521.86","Intel Core-i5","2.5","Intel HD","1024","HDD"
"1246","Lenovo","IdeaPad Y700-15ISK","Gaming","15.6","IPS Panel Full HD / Touchscreen 1920x1080","16","Windows 10","2.6","1029","Intel Core-i7","2.6","Nvidia GeForce","1024","HDD"
"1247","MSI","GL62M 7RDX","Gaming","15.6","Full HD 1920x1080","8","Windows 10","2.2","1149","Intel Core-i7","2.8","Nvidia GeForce","1024","HDD"
"1248","Lenovo","ThinkPad Yoga","Netbook","12.5","IPS Panel Full HD / Touchscreen 1920x1080","16","Windows 10","1.3","1650","Intel Core-i7","2.50","Intel HD","512","SSD"
"1249","Razer","Blade Pro","Gaming","14","Full HD 1920x1080","16","Windows 10","1.95","3499","Intel Core-i7","2.8","Nvidia GeForce","1024","SSD"
"1250","Dell","Inspiron 3567","Notebook","15.6","Touchscreen 1366x768","8","Windows 10","2.3","469.01","Intel Core-i3","2.4","Intel HD","1024","HDD"
"1251","MSI","GE72VR Apache","Gaming","17.3","Full HD 1920x1080","16","Windows 10","2.7","1598","Intel Core-i7","2.8","Nvidia GeForce","1024","HDD"
"1252","Apple","MacBook Air","Ultrabook","11.6","1366x768","4","Mac OS X","1.08","959","Intel Core-i5","1.6","Intel HD","256","Flash_Storage"
"1253","HP","15-bs023nv (i3-6006U/4GB/1TB/FHD/W10)","Notebook","15.6","Full HD 1920x1080","4","Windows 10","2.1","478","Intel Core-i3","2","Intel HD","1024","HDD"
"1254","HP","EliteBook 840","Ultrabook","14","2560x1440","8","Windows 7","1.54","2198.19","Intel Core-i7","2.5","Intel HD","256","SSD"
"1255","Dell","Vostro 3559","Notebook","15.6","1366x768","4","Windows 7","2.24","737","Intel Core-i5","2.3","Intel HD","500","HDD"
"1256","MSI","GL62 6QF","Gaming","15.6","Full HD 1920x1080","8","Windows 10","2.3","1169","Intel Core-i7","2.6","Nvidia GeForce","1024","HDD"
"1257","Lenovo","ThinkPad 13","Notebook","13.3","IPS Panel Full HD 1920x1080","16","Windows 10","1.4","1499","Intel Core-i7","2.7","Intel HD","512","SSD"
"1258","Lenovo","IdeaPad 320-15ABR","Notebook","15.6","Full HD 1920x1080","6","Windows 10","2.2","597.57","AMD Series","3.6","AMD Radeon","256","SSD"
"1259","Asus","ZenBook UX310UA-WB71","Ultrabook","13.3","Full HD 1920x1080","8","Windows 10","1.45","1280","Intel Core-i7","2.5","Intel HD","256","SSD"
"1260","Acer","Aspire ES1-572","Notebook","15.6","1366x768","4","Linux","2.4","361.8","Intel Core-i3","2.0","Intel HD","500","HDD"
"1261","Dell","Inspiron 7779","2 in 1 Convertible","17.3","Full HD / Touchscreen 1920x1080","16","Windows 10","2.77","1799","Intel Core-i7","2.7","Nvidia GeForce","512","SSD"
"1262","HP","EliteBook 840","Notebook","14","Full HD 1920x1080","4","Windows 7","1.54","1099.99","Intel Core-i5","2.3","Intel HD","256","SSD"
"1263","Asus","Rog GL553VE-FY052T","Gaming","15.6","IPS Panel Full HD 1920x1080","16","Windows 10","2.5","1600","Intel Core-i7","2.8","Nvidia GeForce","1024","HDD"
"1264","Dell","Latitude 5480","Notebook","14","1366x768","4","Windows 10","1.6","875","Intel Core-i5","2.5","Intel HD","500","HDD"
"1265","Asus","Rog GL502VS","Gaming","15.6","IPS Panel Full HD 1920x1080","16","Windows 10","2.34","2325","Intel Core-i7","2.6","Nvidia GeForce","1024","HDD"
"1266","Lenovo","V510-15IKB (i5-7200U/8GB/256GB/FHD/No","Notebook","15.6","IPS Panel Full HD 1920x1080","8","No OS","2.3","573","Intel Core-i5","2.5","Intel HD","256","SSD"
"1267","Dell","XPS 13","2 in 1 Convertible","13.3","Quad HD+ / Touchscreen 3200x1800","8","Windows 10","1.24","1813","Intel Core-i5","1.2","Intel HD","256","SSD"
"1268","Dell","Inspiron 3552","Notebook","15.6","1366x768","4","Linux","2.2","324","Intel","1.6","Intel HD","500","HDD"
"1269","HP","255 G6","Notebook","15.6","1366x768","4","Windows 10","1.86","399","AMD Series","2.5","AMD Radeon","500","HDD"
"1270","Lenovo","IdeaPad 310-15ISK","Notebook","15.6","Full HD 1920x1080","6","Windows 10","2.4","569","Intel Core-i3","2.3","Nvidia GeForce","128","SSD"
"1271","Lenovo","ThinkPad L460","Notebook","14","IPS Panel Full HD 1920x1080","8","Windows 10","1.9","1072","Intel Core-i5","2.3","Intel HD","256","SSD"
"1272","Dell","Inspiron 3552","Notebook","15.6","1366x768","4","Windows 10","2.2","443.99","Intel","1.6","Intel HD","500","HDD"
"1273","Asus","X541NA-GO020T (N3350/4GB/1TB/W10)","Notebook","15.6","1366x768","4","Windows 10","2","339","Intel","1.1","Intel HD","1024","HDD"
"1274","Asus","Rog G752VT-GC073T","Gaming","17.3","IPS Panel Full HD 1920x1080","16","Windows 10","4","1900","Intel Core-i7","2.6","Nvidia GeForce","1024","HDD"
"1275","Dell","Vostro 3568","Notebook","15.6","1366x768","4","Windows 10","2.29","490","Intel Core-i3","2","Intel HD","500","HDD"
"1276","Lenovo","B51-80 (i7-6500U/8GB/1008GB/Radeon","Notebook","15.6","Full HD 1920x1080","8","Windows 7","2.32","895","Intel Core-i7","2.5","AMD Radeon","1024","Hybrid"
"1277","MSI","GE62 Apache","Gaming","15.6","Full HD 1920x1080","8","Windows 10","2.4","1229","Intel Core-i7","2.6","Nvidia GeForce","1024","HDD"
"1278","Lenovo","Yoga 500-14IBD","2 in 1 Convertible","14","Full HD / Touchscreen 1920x1080","4","Windows 10","1.8","833.01","Intel Core-i5","2.3","Intel HD","128","SSD"
"1279","Asus","ZenBook UX305CA-UBM1","Ultrabook","13.3","IPS Panel Full HD 1920x1080","8","Windows 10","1.2","729","Intel","0.9","Intel HD","512","SSD"
"1280","Dell","Inspiron 3567","Notebook","15.6","1366x768","6","Windows 10","2.3","459","Intel Core-i3","2.4","Intel HD","1024","HDD"
"1281","Acer","Aspire ES1-531","Notebook","15.6","1366x768","4","Linux","2.4","289","Intel","1.6","Intel HD","500","HDD"
"1282","Dell","Inspiron 3552","Notebook","15.6","1366x768","2","Windows 10","2.2","379","Intel","1.6","Intel HD","500","HDD"
"1283","Lenovo","IdeaPad Y700-15ISK","Notebook","15.6","IPS Panel Full HD 1920x1080","8","Windows 10","2.6","899","Intel Core-i7","2.6","Nvidia GeForce","1024","HDD"
"1284","HP","Pavilion 15-AW003nv","Notebook","15.6","Full HD 1920x1080","6","Windows 10","2.04","549.99","AMD Series","2.9","AMD Radeon","1024","Hybrid"
"1285","Dell","Inspiron 3567","Notebook","15.6","1366x768","8","Linux","2.3","805.99","Intel Core-i7","2.7","AMD Radeon","1024","HDD"
"1286","HP","Stream 11-Y000na","Netbook","11.6","1366x768","2","Windows 10","1.17","209","Intel","1.6","Intel HD","32","Flash_Storage"
"1287","Asus","X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce","Notebook","15.6","1366x768","4","Windows 10","2.2","720.32","Intel Core-i7","2.5","Nvidia GeForce","500","HDD"
"1288","Lenovo","Yoga 500-14ISK","2 in 1 Convertible","14","IPS Panel Full HD / Touchscreen 1920x1080","4","Windows 10","1.8","638","Intel Core-i7","2.5","Intel HD","128","SSD"
"1289","Lenovo","Yoga 900-13ISK","2 in 1 Convertible","13.3","IPS Panel Quad HD+ / Touchscreen 3200x1800","16","Windows 10","1.3","1499","Intel Core-i7","2.5","Intel HD","512","SSD"
"1290","Lenovo","IdeaPad 100S-14IBR","Notebook","14","1366x768","2","Windows 10","1.5","229","Intel","1.6","Intel HD","64","Flash_Storage"
"1291","HP","15-AC110nv (i7-6500U/6GB/1TB/Radeon","Notebook","15.6","1366x768","6","Windows 10","2.19","764","Intel Core-i7","2.5","AMD Radeon","1024","HDD"
"1292","Asus","X553SA-XX031T (N3050/4GB/500GB/W10)","Notebook","15.6","1366x768","4","Windows 10","2.2","369","Intel","1.6","Intel HD","500","HDD"
"1293","Asus","ZenBook UX305CA-UBM1","Ultrabook","13.3","IPS Panel Full HD 1920x1080","8","Windows 10","1.2","729","Intel","0.9","Intel HD","512","SSD"
"1294","Dell","Inspiron 3567","Notebook","15.6","1366x768","6","Windows 10","2.3","459","Intel Core-i3","2.4","Intel HD","1024","HDD"
"1295","Acer","Aspire ES1-531","Notebook","15.6","1366x768","4","Linux","2.4","289","Intel","1.6","Intel HD","500","HDD"
"1296","Dell","Inspiron 3552","Notebook","15.6","1366x768","2","Windows 10","2.2","379","Intel","1.6","Intel HD","500","HDD"
"1297","Lenovo","IdeaPad Y700-15ISK","Notebook","15.6","IPS Panel Full HD 1920x1080","8","Windows 10","2.6","899","Intel Core-i7","2.6","Nvidia GeForce","1024","HDD"
"1298","HP","Pavilion 15-AW003nv","Notebook","15.6","Full HD 1920x1080","6","Windows 10","2.04","549.99","AMD Series","2.9","AMD Radeon","1024","Hybrid"
"1299","Dell","Inspiron 3567","Notebook","15.6","1366x768","8","Linux","2.3","805.99","Intel Core-i7","2.7","AMD Radeon","1024","HDD"
"1300","HP","Stream 11-Y000na","Netbook","11.6","1366x768","2","Windows 10","1.17","209","Intel","1.6","Intel HD","32","Flash_Storage"
"1301","Asus","X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce","Notebook","15.6","1366x768","4","Windows 10","2.2","720.32","Intel Core-i7","2.5","Nvidia GeForce","500","HDD"
"1302","Lenovo","Yoga 500-14ISK","2 in 1 Convertible","14","IPS Panel Full HD / Touchscreen 1920x1080","4","Windows 10","1.8","638","Intel Core-i7","2.5","Intel HD","128","SSD"
"1303","Lenovo","Yoga 900-13ISK","2 in 1 Convertible","13.3","IPS Panel Quad HD+ / Touchscreen 3200x1800","16","Windows 10","1.3","1499","Intel Core-i7","2.5","Intel HD","512","SSD"
"1304","Lenovo","IdeaPad 100S-14IBR","Notebook","14","1366x768","2","Windows 10","1.5","229","Intel","1.6","Intel HD","64","Flash_Storage"
"1305","HP","15-AC110nv (i7-6500U/6GB/1TB/Radeon","Notebook","15.6","1366x768","6","Windows 10","2.19","764","Intel Core-i7","2.5","AMD Radeon","1024","HDD"
"1306","Asus","X553SA-XX031T (N3050/4GB/500GB/W10)","Notebook","15.6","1366x768","4","Windows 10","2.2","369","Intel","1.6","Intel HD","500","HDD"
"1307","Asus","ZenBook UX305CA-UBM1","Ultrabook","13.3","IPS Panel Full HD 1920x1080","8","Windows 10","1.2","729","Intel","0.9","Intel HD","512","SSD"
"1308","Dell","Inspiron 3567","Notebook","15.6","1366x768","6","Windows 10","2.3","459","Intel Core-i3","2.4","Intel HD","1024","HDD"
"1309","Acer","Aspire ES1-531","Notebook","15.6","1366x768","4","Linux","2.4","289","Intel","1.6","Intel HD","500","HDD"
"1310","Dell","Inspiron 3552","Notebook","15.6","1366x768","2","Windows 10","2.2","379","Intel","1.6","Intel HD","500","HDD"
"1311","Lenovo","IdeaPad Y700-15ISK","Notebook","15.6","IPS Panel Full HD 1920x1080","8","Windows 10","2.6","899","Intel Core-i7","2.6","Nvidia GeForce","1024","HDD"
"1312","HP","Pavilion 15-AW003nv","Notebook","15.6","Full HD 1920x1080","6","Windows 10","2.04","549.99","AMD Series","2.9","AMD Radeon","1024","Hybrid"
"1313","Dell","Inspiron 3567","Notebook","15.6","1366x768","8","Linux","2.3","805.99","Intel Core-i7","2.7","AMD Radeon","1024","HDD"
"1314","HP","Stream 11-Y000na","Netbook","11.6","1366x768","2","Windows 10","1.17","209","Intel","1.6","Intel HD","32","Flash_Storage"
"1315","Asus","X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce","Notebook","15.6","1366x768","4","Windows 10","2.2","720.32","Intel Core-i7","2.5","Nvidia GeForce","500","HDD"
"1316","Lenovo","Yoga 500-14ISK","2 in 1 Convertible","14","IPS Panel Full HD / Touchscreen 1920x1080","4","Windows 10","1.8","638","Intel Core-i7","2.5","Intel HD","128","SSD"
"1317","Lenovo","Yoga 900-13ISK","2 in 1 Convertible","13.3","IPS Panel Quad HD+ / Touchscreen 3200x1800","16","Windows 10","1.3","1499","Intel Core-i7","2.5","Intel HD","512","SSD"
